poblacion,generaciones_config,semilla,generacion,min_fitness,avg_fitness
100,150,3,19,603.5,670.935
100,150,3,20,603.5,671.105
100,150,3,21,603.5,650.05
100,150,3,22,603.0,648.63
100,150,3,23,603.0,661.87
100,150,3,24,592.5,644.46
100,150,3,25,592.0,634.17
100,150,3,26,592.0,657.07
100,150,3,27,591.5,660.675
100,150,3,28,591.5,644.46
100,150,3,29,586.5,661.06
100,150,3,30,586.5,634.005
100,150,3,31,586.5,649.92
100,150,3,32,586.5,647.4
100,150,3,33,586.5,619.095
100,150,3,34,586.5,624.53
100,150,3,35,586.5,615.335
100,150,3,36,577.5,632.8
100,150,3,37,577.5,618.87
100,150,3,38,577.5,632.28
100,150,3,39,577.5,627.845
100,150,3,40,577.5,665.675
100,150,3,41,577.5,623.685
100,150,3,42,577.5,624.35
100,150,3,43,577.5,645.415
100,150,3,44,577.5,604.905
100,150,3,45,577.5,628.085
100,150,3,46,577.5,605.275
100,150,3,47,577.5,600.215
100,150,3,48,577.0,610.055
100,150,3,49,577.0,613.745
100,150,3,50,577.0,615.415
100,150,3,51,577.0,603.085
100,150,3,52,572.0,616.805
100,150,3,53,571.5,623.205
100,150,3,54,571.5,641.33
100,150,3,55,571.5,602.495
100,150,3,56,571.5,611.035
100,150,3,57,571.5,632.725
100,150,3,58,571.5,624.41
100,150,3,59,571.5,619.265
100,150,3,60,571.5,631.17
100,150,3,61,571.5,622.405
100,150,3,62,571.5,595.795
100,150,3,63,571.5,589.385
100,150,3,64,571.5,635.275
100,150,3,65,571.5,616.735
100,150,3,66,571.5,629.475
100,150,3,67,571.5,632.32
100,150,3,68,571.5,616.29
100,150,3,69,571.5,627.265
100,150,3,70,571.5,599.01
100,150,3,71,571.5,604.925
100,150,3,72,571.5,624.16
100,150,3,73,571.5,613.555
100,150,3,74,571.5,605.505
100,150,3,75,571.5,602.69
100,150,3,76,571.5,625.215
100,150,3,77,571.5,619.87
100,150,3,78,571.5,622.56
100,150,3,79,571.5,647.435
100,150,3,80,571.5,627.485
100,150,3,81,571.5,616.99
100,150,3,82,571.5,621.83
100,150,3,83,571.5,619.26
100,150,3,84,571.5,620.995
100,150,3,85,571.5,634.6
100,150,3,86,571.5,624.58
100,150,3,87,571.5,624.345
100,150,3,88,571.5,620.82
100,150,3,89,566.5,631.405
100,150,3,90,566.5,629.215
100,150,3,91,566.5,621.11
100,150,3,92,566.5,612.195
100,150,3,93,566.5,613.745
100,150,3,94,566.5,607.995
100,150,3,95,566.5,651.64
100,150,3,96,566.5,594.485
100,150,3,97,566.5,622.735
100,150,3,98,566.5,604.395
100,150,3,99,566.5,611.005
100,150,3,100,566.5,609.255
100,150,3,101,566.5,587.515
100,150,3,102,566.5,600.72
100,150,3,103,566.5,610.465
100,150,3,104,566.5,628.63
100,150,3,105,566.5,607.235
100,150,3,106,566.5,624.67
100,150,3,107,566.5,595.935
100,150,3,108,566.5,604.185
100,150,3,109,566.5,612.585
100,150,3,110,566.5,614.16
100,150,3,111,566.5,615.055
100,150,3,112,566.5,616.295
100,150,3,113,566.5,631.545
100,150,3,114,566.5,611.04
100,150,3,115,566.5,620.96
100,150,3,116,566.5,599.495
100,150,3,117,566.5,580.965
100,150,3,118,566.5,606.65
100,150,3,119,557.5,586.7
100,150,3,120,557.5,606.625
100,150,3,121,557.5,586.355
100,150,3,122,557.5,622.495
100,150,3,123,557.5,622.51
100,150,3,124,557.5,614.315
100,150,3,125,557.5,597.19
100,150,3,126,557.5,593.72
100,150,3,127,557.5,607.185
100,150,3,128,557.5,616.58
100,150,3,129,557.5,599.785
100,150,3,130,557.5,595.97
100,150,3,131,557.5,622.77
100,150,3,132,557.5,617.88
100,150,3,133,557.5,597.34
100,150,3,134,557.5,596.16
100,150,3,135,557.5,586.64
100,150,3,136,557.5,591.06
100,150,3,137,557.5,623.23
100,150,3,138,557.5,591.5
100,150,3,139,557.5,612.67
100,150,3,140,557.5,602.48
100,150,3,141,557.5,589.055
100,150,3,142,557.5,601.985
100,150,3,143,557.5,604.905
100,150,3,144,557.5,608.56
100,150,3,145,557.5,569.265
100,150,3,146,557.5,610.27
100,150,3,147,557.5,587.51
100,150,3,148,557.5,600.685
100,150,3,149,557.5,588.435
100,150,3,150,557.5,587.335
100,150,4,0,1458.5,2549.96
100,150,4,1,1256.5,2066.695
100,150,4,2,984.0,1787.57
100,150,4,3,890.5,1653.26
100,150,4,4,890.5,1534.525
100,150,4,5,821.0,1353.135
100,150,4,6,784.5,1249.1
100,150,4,7,782.0,1102.66
100,150,4,8,703.0,1040.415
100,150,4,9,694.0,948.48
100,150,4,10,689.0,876.79
100,150,4,11,689.0,890.475
100,150,4,12,664.5,848.085
100,150,4,13,653.5,795.68
100,150,4,14,653.5,756.325
100,150,4,15,640.0,738.74
100,150,4,16,639.0,713.8
100,150,4,17,639.0,700.19
100,150,4,18,624.0,688.83
100,150,4,19,624.0,711.94
100,150,4,20,623.5,670.905
100,150,4,21,619.0,679.6
100,150,4,22,618.5,657.55
100,150,4,23,618.5,662.935
100,150,4,24,618.5,675.31
100,150,4,25,618.5,656.93
100,150,4,26,618.5,669.68
100,150,4,27,618.5,652.315
100,150,4,28,618.5,651.22
100,150,4,29,618.5,660.795
100,150,4,30,618.5,671.18
100,150,4,31,613.0,638.74
100,150,4,32,613.0,650.47
100,150,4,33,613.0,661.31
100,150,4,34,603.5,668.915
100,150,4,35,603.5,637.125
100,150,4,36,603.5,661.98
100,150,4,37,589.0,650.755
100,150,4,38,589.0,631.205
100,150,4,39,589.0,648.005
100,150,4,40,589.0,639.16
100,150,4,41,589.0,639.925
100,150,4,42,589.0,641.32
100,150,4,43,589.0,632.585
100,150,4,44,589.0,627.24
100,150,4,45,583.5,633.89
100,150,4,46,583.5,631.17
100,150,4,47,583.5,654.785
100,150,4,48,578.0,622.085
100,150,4,49,578.0,624.37
100,150,4,50,578.0,639.94
100,150,4,51,578.0,615.54
100,150,4,52,578.0,636.715
100,150,4,53,578.0,605.965
100,150,4,54,578.0,604.765
100,150,4,55,578.0,625.12
100,150,4,56,578.0,639.58
100,150,4,57,570.5,614.465
100,150,4,58,570.5,605.735
100,150,4,59,570.5,614.93
100,150,4,60,570.5,614.815
100,150,4,61,570.5,629.63
100,150,4,62,570.5,615.16
100,150,4,63,570.5,599.01
100,150,4,64,570.5,613.07
100,150,4,65,570.5,609.065
100,150,4,66,570.5,615.6
100,150,4,67,570.5,637.4
100,150,4,68,570.5,641.06
100,150,4,69,570.5,607.84
100,150,4,70,570.5,601.845
100,150,4,71,570.5,620.695
100,150,4,72,570.5,596.455
100,150,4,73,570.5,608.95
100,150,4,74,570.5,620.955
100,150,4,75,570.5,604.13
100,150,4,76,570.5,598.495
100,150,4,77,570.5,605.51
100,150,4,78,570.5,608.495
100,150,4,79,563.0,595.04
100,150,4,80,563.0,609.56
100,150,4,81,562.5,640.98
100,150,4,82,562.5,625.98
100,150,4,83,562.5,597.92
100,150,4,84,562.5,609.125
100,150,4,85,552.0,612.9
100,150,4,86,552.0,622.32
100,150,4,87,551.5,584.62
100,150,4,88,551.5,593.115
100,150,4,89,551.5,603.405
100,150,4,90,551.5,600.295
100,150,4,91,551.5,612.33
100,150,4,92,551.5,584.795
100,150,4,93,551.5,598.57
100,150,4,94,551.5,602.46
100,150,4,95,551.5,574.96
100,150,4,96,551.5,602.345
100,150,4,97,551.5,587.535
100,150,4,98,551.5,594.165
100,150,4,99,551.5,583.9
100,150,4,100,551.5,592.845
100,150,4,101,551.5,606.07
100,150,4,102,551.5,572.745
100,150,4,103,551.5,604.245
100,150,4,104,551.5,592.045
100,150,4,105,551.5,564.455
100,150,4,106,551.5,617.715
100,150,4,107,551.5,598.895
100,150,4,108,551.5,619.255
100,150,4,109,551.5,588.17
100,150,4,110,551.5,592.815
100,150,4,111,551.5,589.955
100,150,4,112,551.5,633.615
100,150,4,113,551.5,595.745
100,150,4,114,551.5,599.685
100,150,4,115,551.5,614.62
100,150,4,116,551.5,603.565
100,150,4,117,551.5,581.25
100,150,4,118,551.5,609.67
100,150,4,119,551.5,590.22
100,150,4,120,551.5,610.76
100,150,4,121,551.5,594.295
100,150,4,122,551.5,607.935
100,150,4,123,551.5,596.525
100,150,4,124,551.5,607.67
100,150,4,125,551.5,594.655
100,150,4,126,551.5,582.415
100,150,4,127,551.5,597.655
100,150,4,128,551.5,573.525
100,150,4,129,551.5,572.07
100,150,4,130,551.5,591.685
100,150,4,131,551.5,576.095
100,150,4,132,551.5,603.875
100,150,4,133,551.5,596.03
100,150,4,134,551.5,603.44
100,150,4,135,551.5,602.695
100,150,4,136,551.5,598.53
100,150,4,137,551.5,594.235
100,150,4,138,551.5,608.37
100,150,4,139,551.5,597.995
100,150,4,140,551.5,581.855
100,150,4,141,551.5,578.17
100,150,4,142,551.5,599.53
100,150,4,143,551.5,585.325
100,150,4,144,551.5,608.88
100,150,4,145,551.5,602.58
100,150,4,146,551.5,592.79
100,150,4,147,551.5,592.66
100,150,4,148,551.5,592.455
100,150,4,149,551.5,613.82
100,150,4,150,551.5,583.28
100,150,5,0,1448.0,2511.36
100,150,5,1,1084.5,2078.86
100,150,5,2,1041.5,1788.24
100,150,5,3,1037.0,1618.36
100,150,5,4,903.5,1455.8
100,150,5,5,903.5,1306.23
100,150,5,6,899.0,1213.645
100,150,5,7,755.0,1192.84
100,150,5,8,755.0,1116.815
100,150,5,9,755.0,1091.33
100,150,5,10,681.0,1091.98
100,150,5,11,681.0,1116.47
100,150,5,12,675.0,1022.105
100,150,5,13,675.0,929.145
100,150,5,14,654.5,896.095
100,150,5,15,645.0,734.83
100,150,5,16,645.0,712.485
100,150,5,17,639.0,718.64
100,150,5,18,619.0,714.465
100,150,5,19,616.5,697.76
100,150,5,20,616.5,712.85
100,150,5,21,610.0,675.88
100,150,5,22,602.5,677.465
100,150,5,23,602.5,675.825
100,150,5,24,602.5,648.105
100,150,5,25,602.5,646.38
100,150,5,26,602.5,635.895
100,150,5,27,602.5,638.95
100,150,5,28,602.5,639.025
100,150,5,29,602.5,647.14
100,150,5,30,591.5,641.135
100,150,5,31,591.5,637.555
100,150,5,32,591.5,647.6
100,150,5,33,591.5,643.765
100,150,5,34,591.5,638.21
100,150,5,35,591.5,654.57
100,150,5,36,591.5,657.555
100,150,5,37,591.5,633.165
100,150,5,38,591.5,626.3
100,150,5,39,591.5,659.255
100,150,5,40,591.5,642.31
100,150,5,41,586.0,650.2
100,150,5,42,586.0,634.39
100,150,5,43,586.0,618.865
100,150,5,44,586.0,670.67
100,150,5,45,586.0,630.12
100,150,5,46,586.0,599.9
100,150,5,47,580.5,621.325
100,150,5,48,580.5,626.325
100,150,5,49,580.5,625.37
100,150,5,50,580.5,638.235
100,150,5,51,580.5,617.305
100,150,5,52,580.5,625.745
100,150,5,53,580.5,631.475
100,150,5,54,580.0,628.71
100,150,5,55,580.0,599.2
100,150,5,56,580.0,637.765
100,150,5,57,580.0,613.025
100,150,5,58,571.0,604.62
100,150,5,59,571.0,612.725
100,150,5,60,571.0,610.825
100,150,5,61,571.0,613.26
100,150,5,62,571.0,630.465
100,150,5,63,571.0,622.34
100,150,5,64,571.0,588.095
100,150,5,65,571.0,612.53
100,150,5,66,571.0,623.285
100,150,5,67,571.0,645.76
100,150,5,68,571.0,615.335
100,150,5,69,571.0,620.785
100,150,5,70,571.0,636.245
100,150,5,71,570.5,593.86
100,150,5,72,570.5,623.235
100,150,5,73,570.5,616.525
100,150,5,74,570.5,627.79
100,150,5,75,570.5,618.815
100,150,5,76,570.5,621.69
100,150,5,77,570.5,616.685
100,150,5,78,570.5,604.355
100,150,5,79,570.5,609.405
100,150,5,80,570.5,624.675
100,150,5,81,570.5,621.86
100,150,5,82,570.5,624.83
100,150,5,83,570.5,630.08
100,150,5,84,570.5,613.74
100,150,5,85,570.5,618.46
100,150,5,86,570.5,613.355
100,150,5,87,570.5,605.27
100,150,5,88,570.5,627.625
100,150,5,89,570.5,617.99
100,150,5,90,570.5,613.1
100,150,5,91,570.5,618.795
100,150,5,92,559.5,589.365
100,150,5,93,559.5,618.66
100,150,5,94,559.5,619.47
100,150,5,95,559.5,622.54
100,150,5,96,559.5,603.565
100,150,5,97,552.0,610.205
100,150,5,98,552.0,620.965
100,150,5,99,552.0,608.565
100,150,5,100,552.0,593.565
100,150,5,101,552.0,607.9
100,150,5,102,551.5,594.15
100,150,5,103,551.5,594.43
100,150,5,104,551.5,598.47
100,150,5,105,551.5,585.23
100,150,5,106,551.5,585.57
100,150,5,107,551.5,593.32
100,150,5,108,551.5,589.515
100,150,5,109,551.5,599.65
100,150,5,110,551.5,579.43
100,150,5,111,551.5,580.555
100,150,5,112,551.5,595.74
100,150,5,113,551.5,596.275
100,150,5,114,551.5,597.805
100,150,5,115,551.5,622.36
100,150,5,116,551.5,596.51
100,150,5,117,551.5,571.825
100,150,5,118,551.5,605.04
100,150,5,119,551.5,617.985
100,150,5,120,551.5,578.86
100,150,5,121,551.5,618.945
100,150,5,122,551.5,585.485
100,150,5,123,551.5,600.08
100,150,5,124,551.5,625.54
100,150,5,125,551.5,605.61
100,150,5,126,551.5,599.075
100,150,5,127,551.5,590.345
100,150,5,128,551.5,610.365
100,150,5,129,551.5,584.595
100,150,5,130,551.5,615.625
100,150,5,131,551.5,578.37
100,150,5,132,551.5,584.595
100,150,5,133,551.5,592.19
100,150,5,134,551.5,585.625
100,150,5,135,551.5,587.1
100,150,5,136,551.5,602.785
100,150,5,137,551.5,603.92
100,150,5,138,551.5,597.235
100,150,5,139,551.5,608.32
100,150,5,140,551.5,594.1
100,150,5,141,551.5,568.07
100,150,5,142,551.5,582.255
100,150,5,143,551.5,598.025
100,150,5,144,551.5,603.445
100,150,5,145,551.5,596.43
100,150,5,146,551.5,581.665
100,150,5,147,551.5,593.085
100,150,5,148,551.5,621.425
100,150,5,149,551.5,614.22
100,150,5,150,551.5,588.58
100,150,6,0,1504.5,2667.09
100,150,6,1,1409.0,2225.12
100,150,6,2,1055.5,1967.59
100,150,6,3,962.0,1696.05
100,150,6,4,926.5,1488.31
100,150,6,5,926.5,1360.635
100,150,6,6,870.0,1197.755
100,150,6,7,785.0,1126.11
100,150,6,8,768.5,1069.84
100,150,6,9,751.0,1007.47
100,150,6,10,746.5,949.1
100,150,6,11,681.5,889.995
100,150,6,12,675.0,875.84
100,150,6,13,663.0,842.59
100,150,6,14,663.0,849.035
100,150,6,15,662.0,843.185
100,150,6,16,648.0,795.605
100,150,6,17,648.0,757.605
100,150,6,18,637.0,734.91
100,150,6,19,627.0,729.25
100,150,6,20,613.0,704.0
100,150,6,21,613.0,687.59
100,150,6,22,612.5,713.44
100,150,6,23,607.0,671.675
100,150,6,24,607.0,654.245
100,150,6,25,607.0,691.8
100,150,6,26,607.0,668.12
100,150,6,27,607.0,657.23
100,150,6,28,607.0,669.005
100,150,6,29,607.0,643.595
100,150,6,30,607.0,656.915
100,150,6,31,607.0,649.235
100,150,6,32,607.0,650.68
100,150,6,33,607.0,661.195
100,150,6,34,607.0,688.145
100,150,6,35,607.0,651.735
100,150,6,36,607.0,652.64
100,150,6,37,607.0,651.125
100,150,6,38,607.0,658.27
100,150,6,39,607.0,650.705
100,150,6,40,607.0,641.495
100,150,6,41,607.0,665.335
100,150,6,42,607.0,649.28
100,150,6,43,607.0,658.4
100,150,6,44,599.5,644.32
100,150,6,45,599.5,650.45
100,150,6,46,599.5,690.175
100,150,6,47,599.5,651.485
100,150,6,48,599.5,644.655
100,150,6,49,599.5,664.17
100,150,6,50,599.5,651.54
100,150,6,51,599.5,642.515
100,150,6,52,599.5,670.05
100,150,6,53,599.5,641.29
100,150,6,54,599.5,661.185
100,150,6,55,599.5,631.57
100,150,6,56,599.0,661.91
100,150,6,57,599.0,642.315
100,150,6,58,599.0,630.875
100,150,6,59,599.0,641.375
100,150,6,60,599.0,644.67
100,150,6,61,595.5,628.565
100,150,6,62,595.0,656.045
100,150,6,63,595.0,641.965
100,150,6,64,590.0,645.65
100,150,6,65,590.0,645.325
100,150,6,66,590.0,635.11
100,150,6,67,590.0,634.885
100,150,6,68,590.0,629.76
100,150,6,69,590.0,631.245
100,150,6,70,590.0,643.99
100,150,6,71,590.0,635.045
100,150,6,72,590.0,627.785
100,150,6,73,586.0,630.08
100,150,6,74,586.0,640.39
100,150,6,75,586.0,627.425
100,150,6,76,586.0,623.63
100,150,6,77,586.0,622.48
100,150,6,78,581.0,628.735
100,150,6,79,581.0,628.34
100,150,6,80,581.0,616.935
100,150,6,81,581.0,623.41
100,150,6,82,572.0,609.46
100,150,6,83,572.0,632.37
100,150,6,84,571.5,623.17
100,150,6,85,571.5,622.785
100,150,6,86,571.5,614.175
100,150,6,87,571.5,599.575
100,150,6,88,571.5,605.455
100,150,6,89,571.5,621.055
100,150,6,90,571.5,636.695
100,150,6,91,571.5,591.38
100,150,6,92,571.5,618.54
100,150,6,93,571.5,601.085
100,150,6,94,571.5,589.38
100,150,6,95,571.5,607.545
100,150,6,96,571.5,592.85
100,150,6,97,571.5,621.63
100,150,6,98,571.5,613.25
100,150,6,99,571.5,619.15
100,150,6,100,571.5,604.765
100,150,6,101,571.5,614.63
100,150,6,102,571.5,611.51
100,150,6,103,571.5,621.305
100,150,6,104,571.5,622.65
100,150,6,105,571.5,593.125
100,150,6,106,571.5,633.385
100,150,6,107,571.5,608.32
100,150,6,108,571.5,593.49
100,150,6,109,571.5,603.315
100,150,6,110,571.5,624.45
100,150,6,111,571.5,612.45
100,150,6,112,571.5,602.515
100,150,6,113,571.5,634.23
100,150,6,114,571.5,609.065
100,150,6,115,571.5,639.465
100,150,6,116,571.5,624.89
100,150,6,117,571.5,611.455
100,150,6,118,571.5,588.0
100,150,6,119,571.5,639.59
100,150,6,120,571.5,613.04
100,150,6,121,571.5,603.79
100,150,6,122,571.5,626.61
100,150,6,123,571.5,609.655
100,150,6,124,571.5,607.08
100,150,6,125,571.5,620.455
100,150,6,126,571.5,622.355
100,150,6,127,571.5,617.99
100,150,6,128,571.5,615.545
100,150,6,129,571.5,604.175
100,150,6,130,571.5,594.945
100,150,6,131,571.5,606.795
100,150,6,132,571.5,617.735
100,150,6,133,571.5,623.625
100,150,6,134,571.5,610.815
100,150,6,135,571.5,616.47
100,150,6,136,571.5,627.715
100,150,6,137,571.5,598.94
100,150,6,138,571.5,596.79
100,150,6,139,571.5,616.645
100,150,6,140,571.5,603.665
100,150,6,141,571.5,621.125
100,150,6,142,571.5,607.535
100,150,6,143,571.5,600.565
100,150,6,144,571.5,614.895
100,150,6,145,571.5,635.665
100,150,6,146,571.5,616.625
100,150,6,147,571.5,622.19
100,150,6,148,571.5,606.62
100,150,6,149,571.5,618.955
100,150,6,150,571.5,609.425
100,150,7,0,1228.0,2664.53
100,150,7,1,1060.5,2180.865
100,150,7,2,1014.0,1839.515
100,150,7,3,944.0,1573.395
100,150,7,4,942.0,1382.19
100,150,7,5,858.0,1240.07
100,150,7,6,858.0,1149.12
100,150,7,7,790.5,1109.49
100,150,7,8,790.5,1057.93
100,150,7,9,776.0,1051.105
100,150,7,10,771.5,1049.14
100,150,7,11,705.0,976.19
100,150,7,12,705.0,941.34
100,150,7,13,705.0,858.445
100,150,7,14,679.0,852.235
100,150,7,15,673.5,794.415
100,150,7,16,658.5,813.46
100,150,7,17,652.0,766.39
100,150,7,18,642.5,756.93
100,150,7,19,637.0,729.195
100,150,7,20,620.5,717.43
100,150,7,21,620.5,724.69
100,150,7,22,616.5,708.27
100,150,7,23,616.5,681.18
100,150,7,24,615.5,679.21
100,150,7,25,604.5,645.57
100,150,7,26,604.5,649.735
100,150,7,27,604.5,665.355
100,150,7,28,604.5,652.885
100,150,7,29,604.0,629.53
100,150,7,30,604.0,637.87
100,150,7,31,593.5,657.385
100,150,7,32,593.5,627.835
100,150,7,33,593.5,654.505
100,150,7,34,593.0,636.545
100,150,7,35,593.0,654.73
100,150,7,36,593.0,633.905
100,150,7,37,593.0,646.71
100,150,7,38,593.0,664.775
100,150,7,39,593.0,629.29
100,150,7,40,593.0,626.79
100,150,7,41,593.0,624.91
100,150,7,42,593.0,640.78
100,150,7,43,593.0,619.13
100,150,7,44,593.0,645.03
100,150,7,45,593.0,623.61
100,150,7,46,593.0,626.885
100,150,7,47,593.0,632.83
100,150,7,48,593.0,631.035
100,150,7,49,593.0,640.925
100,150,7,50,593.0,659.58
100,150,7,51,593.0,652.815
100,150,7,52,593.0,659.275
100,150,7,53,593.0,623.825
100,150,7,54,584.0,644.625
100,150,7,55,584.0,625.695
100,150,7,56,584.0,643.47
100,150,7,57,582.0,637.465
100,150,7,58,582.0,619.81
100,150,7,59,582.0,654.19
100,150,7,60,582.0,626.075
100,150,7,61,582.0,666.065
100,150,7,62,582.0,648.895
100,150,7,63,582.0,623.47
100,150,7,64,582.0,622.22
100,150,7,65,576.5,614.125
100,150,7,66,576.5,628.965
100,150,7,67,576.5,621.215
100,150,7,68,576.5,617.9
100,150,7,69,572.0,616.96
100,150,7,70,572.0,611.015
100,150,7,71,571.5,604.79
100,150,7,72,571.5,591.08
100,150,7,73,571.5,625.84
100,150,7,74,571.5,612.57
100,150,7,75,571.5,616.565
100,150,7,76,571.5,638.015
100,150,7,77,571.5,612.275
100,150,7,78,571.5,605.865
100,150,7,79,571.5,604.01
100,150,7,80,571.5,624.775
100,150,7,81,571.5,603.085
100,150,7,82,571.5,618.45
100,150,7,83,571.5,609.065
100,150,7,84,568.5,597.805
100,150,7,85,568.5,615.5
100,150,7,86,568.5,620.315
100,150,7,87,568.5,619.97
100,150,7,88,568.5,610.385
100,150,7,89,568.5,607.04
100,150,7,90,568.5,609.055
100,150,7,91,568.5,622.78
100,150,7,92,568.5,616.95
100,150,7,93,568.5,608.915
100,150,7,94,568.5,619.525
100,150,7,95,568.5,604.84
100,150,7,96,568.5,618.445
100,150,7,97,568.5,608.115
100,150,7,98,568.5,625.245
100,150,7,99,568.5,602.245
100,150,7,100,568.5,631.995
100,150,7,101,568.5,602.86
100,150,7,102,568.5,609.215
100,150,7,103,568.5,608.27
100,150,7,104,568.5,609.07
100,150,7,105,568.5,611.515
100,150,7,106,568.5,605.08
100,150,7,107,568.5,616.945
100,150,7,108,568.5,618.19
100,150,7,109,568.5,609.245
100,150,7,110,568.5,613.745
100,150,7,111,568.5,616.6
100,150,7,112,568.5,636.68
100,150,7,113,568.5,611.75
100,150,7,114,568.5,603.365
100,150,7,115,568.5,610.805
100,150,7,116,568.5,623.205
100,150,7,117,568.5,627.955
100,150,7,118,568.5,606.085
100,150,7,119,568.5,612.105
100,150,7,120,568.5,593.555
100,150,7,121,568.5,639.78
100,150,7,122,568.5,646.4
100,150,7,123,568.5,607.61
100,150,7,124,568.5,610.005
100,150,7,125,568.5,627.745
100,150,7,126,568.5,594.135
100,150,7,127,568.5,618.125
100,150,7,128,568.5,611.45
100,150,7,129,568.5,629.435
100,150,7,130,568.5,590.55
100,150,7,131,568.5,613.31
100,150,7,132,568.5,616.76
100,150,7,133,568.5,593.46
100,150,7,134,568.5,638.655
100,150,7,135,568.5,602.295
100,150,7,136,568.5,616.215
100,150,7,137,568.5,628.12
100,150,7,138,568.5,608.94
100,150,7,139,568.5,638.03
100,150,7,140,568.5,600.19
100,150,7,141,568.5,622.675
100,150,7,142,568.5,609.615
100,150,7,143,568.5,613.675
100,150,7,144,568.5,606.48
100,150,7,145,568.5,611.855
100,150,7,146,568.5,611.03
100,150,7,147,568.5,613.025
100,150,7,148,568.5,610.925
100,150,7,149,568.5,590.195
100,150,7,150,568.5,600.175
100,150,8,0,1163.0,2668.555
100,150,8,1,980.0,2172.56
100,150,8,2,889.0,1924.865
100,150,8,3,788.0,1626.27
100,150,8,4,788.0,1460.23
100,150,8,5,788.0,1259.955
100,150,8,6,706.5,1114.46
100,150,8,7,706.5,1045.885
100,150,8,8,706.5,919.385
100,150,8,9,688.0,825.83
100,150,8,10,688.0,769.79
100,150,8,11,686.0,751.595
100,150,8,12,685.0,732.635
100,150,8,13,675.5,725.815
100,150,8,14,655.0,732.095
100,150,8,15,655.0,727.415
100,150,8,16,655.0,710.33
100,150,8,17,655.0,696.83
100,150,8,18,655.0,686.01
100,150,8,19,648.0,706.64
100,150,8,20,644.5,696.67
100,150,8,21,644.5,672.875
100,150,8,22,637.0,672.105
100,150,8,23,637.0,694.355
100,150,8,24,631.0,702.385
100,150,8,25,631.0,672.005
100,150,8,26,628.0,671.835
100,150,8,27,625.5,682.135
100,150,8,28,613.5,671.4
100,150,8,29,613.5,650.85
100,150,8,30,612.0,645.63
100,150,8,31,602.5,646.43
100,150,8,32,597.0,655.66
100,150,8,33,597.0,645.22
100,150,8,34,597.0,630.315
100,150,8,35,592.0,653.44
100,150,8,36,592.0,657.79
100,150,8,37,592.0,647.68
100,150,8,38,592.0,639.08
100,150,8,39,591.5,620.665
100,150,8,40,577.5,624.895
100,150,8,41,572.0,669.025
100,150,8,42,572.0,629.015
100,150,8,43,571.5,621.06
100,150,8,44,571.5,643.785
100,150,8,45,571.5,619.665
100,150,8,46,571.5,662.87
100,150,8,47,571.5,627.31
100,150,8,48,571.5,601.785
100,150,8,49,571.5,593.655
100,150,8,50,571.5,620.205
100,150,8,51,571.5,609.18
100,150,8,52,571.5,616.59
100,150,8,53,571.5,598.865
100,150,8,54,571.5,609.77
100,150,8,55,571.5,604.815
100,150,8,56,571.5,622.365
100,150,8,57,571.5,628.32
100,150,8,58,571.5,614.815
100,150,8,59,571.5,598.57
100,150,8,60,571.5,628.065
100,150,8,61,571.5,605.64
100,150,8,62,571.5,616.445
100,150,8,63,571.5,617.24
100,150,8,64,571.5,619.015
100,150,8,65,571.5,627.845
100,150,8,66,571.5,599.655
100,150,8,67,571.5,600.46
100,150,8,68,571.0,614.575
100,150,8,69,571.0,616.82
100,150,8,70,571.0,628.5
100,150,8,71,571.0,617.09
100,150,8,72,571.0,619.125
100,150,8,73,571.0,636.955
100,150,8,74,571.0,614.0
100,150,8,75,571.0,612.365
100,150,8,76,571.0,612.875
100,150,8,77,559.5,624.49
100,150,8,78,559.5,615.475
100,150,8,79,559.5,597.32
100,150,8,80,559.5,588.795
100,150,8,81,559.5,623.605
100,150,8,82,559.5,600.03
100,150,8,83,559.5,618.28
100,150,8,84,559.5,591.295
100,150,8,85,559.5,593.1
100,150,8,86,559.5,584.085
100,150,8,87,559.5,618.04
100,150,8,88,559.5,599.35
100,150,8,89,559.5,620.05
100,150,8,90,559.5,585.965
100,150,8,91,559.5,619.185
100,150,8,92,559.5,619.465
100,150,8,93,559.5,603.8
100,150,8,94,559.5,609.795
100,150,8,95,559.5,602.09
100,150,8,96,559.5,621.79
100,150,8,97,559.5,600.745
100,150,8,98,559.5,651.43
100,150,8,99,559.5,604.57
100,150,8,100,559.5,619.555
100,150,8,101,559.5,591.38
100,150,8,102,559.5,574.45
100,150,8,103,559.5,595.895
100,150,8,104,559.5,607.235
100,150,8,105,559.5,594.76
100,150,8,106,559.5,588.685
